company_id,company_name,country_code,reported_production_mt,reported_scope12_emissions_mtco2,scenario_id,portfolio_origin_scenario_id,portfolio_id,candidate_id,template_plan_id,physical_portfolio_id,common_avoided_emissions_mtco2,deterministic_economic_npv_bn_krw,deterministic_cost_common_kkrw_per_tco2,carbon_budget_feasible,scenario_feasible,first_budget_breach_year,max_annual_budget_excess_mtco2,minimum_annual_budget_margin_mtco2,physical_constraints_feasible,resource_constraints_feasible,construction_concurrency_feasible,failure_risk_constraint_feasible,first_resource_breach_year,max_scrap_supply_excess_mt,max_hydrogen_supply_excess_mt,max_incremental_grid_excess_twh,max_concurrent_construction_projects,concurrent_construction_limit,portfolio_failure_probability,portfolio_failure_probability_limit,expected_failure_delay_years,plan_id,plan_name,is_disclosed_plan,aligned_capex_bn_krw,peak_capex_year,peak_capex_bn_krw,expected_cost_p50_kkrw_per_tco2,expected_cost_p50_bn_krw,absolute_npv_p50_bn_krw,absolute_npv_p90_bn_krw,scenario_avoided_emissions_mtco2,net_economic_cost_p50_kkrw_per_tco2_common_denominator,net_cash_cost_after_support_p50_kkrw_per_tco2_common_denominator,cash_cost_before_support_p50_bn_krw,net_cash_cost_after_support_p50_bn_krw,net_cash_cost_after_support_p90_bn_krw,avoided_carbon_cost_value_p50_bn_krw,policy_support_value_p50_bn_krw,cash_policy_p50_nonadditivity_bn_krw,economic_cost_p50_identity_delta_bn_krw,p90_cost_kkrw_per_tco2,tcar_kkrw_per_tco2,gross_cost_p50_kkrw_per_tco2,policy_support_dependence_kkrw_per_tco2,electricity_variance_share,hydrogen_variance_share,capex_variance_share,policy_uncertainty_exposure_kkrw_per_tco2,flexibility_value_kkrw_per_tco2,avoided_emissions_mtco2,p90_net_cost_bn_krw,p90_cost_to_ebitda_x,p90_cost_to_annual_capex_x,capex_cost_p50_bn_krw,fixed_opex_cost_p50_bn_krw,electricity_cost_p50_bn_krw,hydrogen_cost_p50_bn_krw,contract_premium_p50_bn_krw,carbon_value_p50_bn_krw,policy_support_p50_bn_krw,component_reconciliation_p50_bn_krw,candidate_path_count,is_generated_candidate,scenario_regret_p50_kkrw_per_tco2
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-6339E6B83A8408,P3,PORT-8826D0B469EE,429.154227,26569.752,61.911896,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P3,균형형 라이트헤지,False,27588.0,2037,9270.0,62.867879,26980.016,26980.016,32265.822,429.154227,62.867879,99.1166,46399.457,42536.308,47822.113,15556.292,3839.429,-23.72,0.0,75.184676,12.316797,71.869653,9.001773,0.0,0.0,0.0,0.0,0.0,429.154227,32265.822,7.627854,13.649298,12931.205,1500.071,9663.01,22111.586,191.41,-15556.292,-3862.395,1.422,100,True,53.52486
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-6339E6B83A8408,P3,PORT-8826D0B469EE,429.154227,21116.24,49.204315,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P3,균형형 라이트헤지,False,27588.0,2037,9270.0,50.191164,21539.75,21539.75,27103.852,429.154227,50.191164,103.15455,49655.085,44269.211,49833.313,22729.461,5357.902,-27.971,-0.0,63.156437,12.965273,62.741136,12.549972,0.0,0.0,0.0,0.0,0.0,429.154227,27103.852,6.40753,11.465648,12931.205,1500.071,10745.099,24255.429,204.242,-22729.461,-5365.076,-1.759,100,True,31.21167
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-82FF2AA13BA34C,P2,PORT-8826D0B469EE,429.154227,27287.38,63.584089,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P2,지연·부분헤지,False,27588.0,2037,9270.0,64.751898,27788.551,27788.551,34394.847,429.154227,64.751898,101.000619,46375.555,43344.843,49951.139,15556.292,2989.19,-41.522,0.0,80.145656,15.393758,71.813956,7.062058,0.0,0.0,0.0,0.0,0.0,429.154227,34394.847,8.13117,14.549932,13069.844,1500.071,9322.47,22533.257,61.239,-15556.292,-3135.757,-6.281,100,True,55.408879
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-82FF2AA13BA34C,P2,PORT-8826D0B469EE,429.154227,22213.621,51.761393,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P2,지연·부분헤지,False,27588.0,2037,9270.0,52.993645,22742.447,22742.447,29866.163,429.154227,52.993645,105.957031,49636.378,45471.908,52595.624,22729.461,4102.267,-62.203,0.0,69.593077,16.599432,62.697547,9.703902,0.0,0.0,0.0,0.0,0.0,429.154227,29866.163,7.060559,12.634179,12140.275,1500.071,10345.411,25490.892,64.983,-22729.461,-4039.294,-30.431,100,True,34.014151
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-C9724A8933A429,P1,PORT-8826D0B469EE,429.154227,27787.608,64.749702,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P1,지연·현물조달,False,27588.0,2037,9270.0,66.07074,28354.537,28354.537,35942.092,429.154227,66.07074,102.319461,46406.222,43910.829,51498.384,15556.292,2414.718,-80.675,0.0,83.750992,17.680251,71.885416,5.814676,0.0,0.0,0.0,0.0,0.0,429.154227,35942.092,8.496948,15.204458,13177.796,1500.071,9772.8,21966.035,0.0,-15556.292,-2505.144,-0.728,100,True,56.727721
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-C9724A8933A429,P1,PORT-8826D0B469EE,429.154227,22967.067,53.517047,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P1,지연·현물조달,False,27588.0,2037,9270.0,54.946896,23580.693,23580.693,31906.36,429.154227,54.946896,107.910283,49658.376,46310.154,54635.821,22729.461,3272.898,-75.324,-0.0,74.347071,19.400175,62.748805,7.801909,0.0,0.0,0.0,0.0,0.0,429.154227,31906.36,7.542875,13.497236,12121.551,1500.071,10321.729,25580.659,0.0,-22729.461,-3173.873,-39.983,100,True,35.967402
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-96133A6427FE,CAND-921D50D4015721,P3,PORT-96133A6427FE,430.20423,28331.133,65.855078,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P3,균형형 라이트헤지,False,26602.0,2037,9270.0,67.044232,28842.712,28842.712,33761.231,430.20423,67.044232,103.301283,48333.279,44440.649,49359.167,15597.937,3942.189,49.559,-0.0,78.477217,11.432985,76.092562,9.04833,0.0,0.0,0.0,0.0,0.0,430.20423,33761.231,7.981378,14.281896,11924.625,1534.895,9319.026,25345.639,197.705,-15597.937,-3875.441,-5.799,100,True,57.701213
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-96133A6427FE,CAND-921D50D4015721,P3,PORT-96133A6427FE,430.20423,22859.063,53.135375,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P3,균형형 라이트헤지,False,26602.0,2037,9270.0,54.477009,23436.24,23436.24,28632.169,430.20423,54.477009,107.43665,51608.983,46219.701,51415.63,22783.461,5493.316,104.034,0.0,66.554829,12.077819,67.004273,12.527264,0.0,0.0,0.0,0.0,0.0,430.20423,28632.169,6.768834,12.112167,12059.518,1534.895,11008.469,26788.674,210.636,-22783.461,-5358.235,-24.256,100,True,35.497515
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-96133A6427FE,CAND-4EF614D30D6D91,P2,PORT-96133A6427FE,430.20423,29134.516,67.722522,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P2,지연·부분헤지,False,26602.0,2037,9270.0,69.217302,29777.576,29777.576,35908.048,430.20423,69.217302,105.474354,48295.469,45375.513,51505.985,15597.937,2989.811,69.855,0.0,83.467445,14.250143,76.004673,6.787371,0.0,0.0,0.0,0.0,0.0,430.20423,35908.048,8.4889,15.190057,11914.274,1534.895,9312.341,25466.022,62.708,-15597.937,-2905.283,-9.442,100,True,59.874283
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-96133A6427FE,CAND-4EF614D30D6D91,P2,PORT-96133A6427FE,430.20423,24083.473,55.981487,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P2,지연·부분헤지,False,26602.0,2037,9270.0,57.661577,24806.254,24806.254,31398.373,430.20423,57.661577,110.621217,51582.78,47589.716,54181.835,22783.461,4115.224,122.16,0.0,72.984808,15.323231,66.943364,9.281787,0.0,0.0,0.0,0.0,0.0,430.20423,31398.373,7.422783,13.282345,12080.295,1534.895,11134.219,26765.116,66.478,-22783.461,-3983.359,-7.928,100,True,38.682083
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-96133A6427FE,CAND-44C957BBFA61A4,P1,PORT-96133A6427FE,430.20423,29693.364,69.021552,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P1,지연·현물조달,False,26602.0,2037,9270.0,70.742734,30433.823,30433.823,37533.496,430.20423,70.742734,106.999785,48343.813,46031.76,53131.433,15597.937,2347.536,35.483,0.0,87.245762,16.503028,76.117049,5.374315,0.0,0.0,0.0,0.0,0.0,430.20423,37533.496,8.873167,15.877664,11911.564,1534.895,9568.075,25276.016,0.0,-15597.937,-2264.709,5.92,100,True,61.399715
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-96133A6427FE,CAND-44C957BBFA61A4,P1,PORT-96133A6427FE,430.20423,24922.922,57.932769,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P1,지연·현물조달,False,26602.0,2037,9270.0,59.897669,25768.23,25768.23,33476.996,430.20423,59.897669,112.857309,51615.372,48551.692,56260.457,22783.461,3180.297,116.618,-0.0,77.816519,17.91885,67.019123,7.121454,0.0,0.0,0.0,0.0,0.0,430.20423,33476.996,7.914183,14.161657,11907.372,1534.895,10400.603,27749.453,0.0,-22783.461,-3054.619,13.988,100,True,40.918175
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-A620DB8F058C,CAND-1205E8D72A4654,P3,PORT-A620DB8F058C,434.951232,32983.849,75.833442,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.45933660799999987,0.65,2.02,P3,균형형 라이트헤지,False,26602.0,2035,9270.0,77.313671,33627.676,33627.676,39398.304,434.951232,77.313671,113.576596,53769.381,49400.281,55170.908,15772.604,4346.641,-22.459,-0.0,90.580968,13.267298,87.358706,10.045035,0.0,0.0,0.0,0.0,0.0,434.951232,39398.304,9.31402,16.666527,12391.166,1610.686,9560.341,29947.02,217.093,-15772.604,-4293.352,-32.673,100,True,67.970652
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-A620DB8F058C,CAND-1205E8D72A4654,P3,PORT-A620DB8F058C,434.951232,27648.537,63.566982,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.45933660799999987,0.65,2.02,P3,균형형 라이트헤지,False,26602.0,2035,9270.0,65.263079,28386.257,28386.257,34567.256,434.951232,65.263079,118.23377,57425.844,51425.924,57606.923,23039.667,6088.95,89.03,0.0,79.473866,14.210787,79.057545,13.794466,0.0,0.0,0.0,0.0,0.0,434.951232,34567.256,8.171928,14.622866,12391.166,1610.686,10658.28,32611.064,231.463,-23039.667,-6018.773,-57.962,100,True,46.283585
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-A620DB8F058C,CAND-0CC63FAC54D3C0,P2,PORT-A620DB8F058C,434.951232,33966.321,78.092252,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.45933660799999987,0.65,2.02,P2,지연·부분헤지,False,26602.0,2035,9270.0,79.929221,34765.313,34765.313,42005.969,434.951232,79.929221,116.192147,53779.476,50537.918,57778.573,15772.604,3176.686,-64.872,-0.0,96.576272,16.647051,87.381915,7.452694,0.0,0.0,0.0,0.0,0.0,434.951232,42005.969,9.930489,17.769639,12440.434,1610.686,9635.222,29978.507,67.961,-15772.604,-3157.246,-37.647,100,True,70.586202
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-A620DB8F058C,CAND-0CC63FAC54D3C0,P2,PORT-A620DB8F058C,434.951232,29139.23,66.994246,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.45933660799999987,0.65,2.02,P2,지연·부분헤지,False,26602.0,2035,9270.0,69.190527,30094.505,30094.505,37948.993,434.951232,69.190527,122.161218,57454.981,53134.172,60988.66,23039.667,4398.27,77.461,0.0,87.248845,18.058318,79.124534,9.934007,0.0,0.0,0.0,0.0,0.0,434.951232,37948.993,8.971393,16.05343,14394.974,1610.686,10455.412,31457.739,72.11,-23039.667,-4844.203,-12.547,100,True,50.211033
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-A620DB8F058C,CAND-F5CF3CBE63EF2D,P1,PORT-A620DB8F058C,434.951232,34647.983,79.659466,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.45933660799999987,0.65,2.02,P1,지연·현물조달,False,26602.0,2035,9270.0,81.762687,35562.781,35562.781,43925.263,434.951232,81.762687,118.025612,53830.377,51335.385,59697.867,15772.604,2400.92,-94.071,0.0,100.988938,19.226251,87.498942,5.736255,0.0,0.0,0.0,0.0,0.0,434.951232,43925.263,10.384223,18.581551,12473.278,1610.686,9710.103,29999.498,0.0,-15772.604,-2401.802,-56.378,100,True,72.419668
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-A620DB8F058C,CAND-F5CF3CBE63EF2D,P1,PORT-A620DB8F058C,434.951232,30159.483,69.339919,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.45933660799999987,0.65,2.02,P1,지연·현물조달,False,26602.0,2035,9270.0,71.888827,31268.134,31268.134,40417.879,434.951232,71.888827,124.859518,57504.201,54307.801,63457.546,23039.667,3254.464,58.064,0.0,92.925082,21.036255,79.237695,7.348868,0.0,0.0,0.0,0.0,0.0,434.951232,40417.879,9.555054,17.097835,12473.278,1610.686,10826.179,32696.463,0.0,-23039.667,-3254.418,-44.387,100,True,52.909333
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-66E75B54664A,CAND-7D117A922A194C,P5,PORT-66E75B54664A,505.60626,45805.939,90.596068,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.5181043679999999,0.65,2.5,P5,조기 계약형 전환,False,30104.0,2036,9270.0,91.134682,46078.266,46078.266,49751.176,505.60626,91.134682,127.395488,74605.971,64411.956,68084.866,18333.69,10219.396,25.382,0.0,98.39905,7.264368,111.296645,20.161963,0.0,0.0,0.0,0.0,0.0,505.60626,49751.176,11.761507,21.046067,15474.964,2046.417,10280.758,45667.569,1168.105,-18333.69,-10220.334,-5.522,100,True,81.791663
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-66E75B54664A,CAND-7D117A922A194C,P5,PORT-66E75B54664A,505.60626,38239.862,75.631703,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.5181043679999999,0.65,2.5,P5,조기 계약형 전환,False,30104.0,2036,9270.0,76.278552,38566.913,38566.913,42167.475,505.60626,76.278552,129.071467,79793.453,65259.342,68859.904,26692.429,14597.904,63.793,-0.0,83.399828,7.121276,105.024459,28.745908,0.0,0.0,0.0,0.0,0.0,505.60626,42167.475,9.96867,17.83796,13250.2,2046.417,12013.701,51166.019,1252.055,-26692.429,-14480.401,11.35,100,True,57.299058
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-66E75B54664A,CAND-00B5592B22DA24,P4,PORT-66E75B54664A,505.60626,47712.268,94.36645,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.5181043679999999,0.65,2.5,P4,균형형 전환,False,30104.0,2036,9270.0,95.42579,48247.877,48247.877,54349.099,505.60626,95.42579,131.686596,74241.786,66581.567,72682.79,18333.69,7828.744,168.526,-0.0,107.492932,12.067142,110.576352,15.150561,0.0,0.0,0.0,0.0,0.0,505.60626,54349.099,12.848487,22.99111,13685.856,2046.417,10799.556,47041.463,664.921,-18333.69,-7670.576,13.93,100,True,86.082771
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-66E75B54664A,CAND-00B5592B22DA24,P4,PORT-66E75B54664A,505.60626,41224.578,81.534944,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.5181043679999999,0.65,2.5,P4,균형형 전환,False,30104.0,2036,9270.0,82.777139,41852.64,41852.64,48096.903,505.60626,82.777139,135.570055,79547.684,68545.068,74789.332,26692.429,11092.583,89.967,-0.0,95.127191,12.350052,104.538372,21.761233,0.0,0.0,0.0,0.0,0.0,505.60626,48096.903,11.370426,20.346266,14246.463,2046.417,12113.377,50444.345,711.767,-26692.429,-10924.031,-93.269,100,True,63.797645
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-077F7C54FB04,CAND-DDC1E605504409,P3,PORT-077F7C54FB04,444.454229,42079.057,94.675795,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.5181043679999999,0.65,2.5,P3,균형형 라이트헤지,False,30104.0,2037,9270.0,96.382341,42837.539,42837.539,50246.151,444.454229,96.382341,132.637358,64301.415,58951.235,66359.847,16113.696,5430.349,80.169,-0.0,113.051351,16.66901,108.41998,12.037639,0.0,0.0,0.0,0.0,0.0,444.454229,50246.151,11.878523,21.255454,13545.812,1740.073,9541.377,39195.18,258.476,-16113.696,-5258.069,-71.614,100,True,87.039322
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-077F7C54FB04,CAND-DDC1E605504409,P3,PORT-077F7C54FB04,444.454229,36961.099,83.160643,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.5181043679999999,0.65,2.5,P3,균형형 라이트헤지,False,30104.0,2037,9270.0,85.001949,37779.476,37779.476,45842.191,444.454229,85.001949,137.975856,68812.162,61323.953,69386.668,23544.477,7625.915,137.705,-0.0,103.142658,18.14071,101.850049,16.848101,0.0,0.0,0.0,0.0,0.0,444.454229,45842.191,10.837397,19.392462,13858.202,1740.073,10455.041,42485.205,275.943,-23544.477,-7486.15,-4.36,100,True,66.022455
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-077F7C54FB04,CAND-E3FBD935777392,P2,PORT-077F7C54FB04,444.454229,43357.284,97.55174,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.5181043679999999,0.65,2.5,P2,지연·부분헤지,False,30104.0,2037,9270.0,99.70855,44315.887,44315.887,53613.167,444.454229,99.70855,135.963568,64275.088,60429.583,69726.863,16113.696,3946.378,100.872,-0.0,120.62697,20.918419,108.360747,8.652197,0.0,0.0,0.0,0.0,0.0,444.454229,53613.167,12.674508,22.679791,14176.772,1740.073,8613.661,39692.222,80.028,-16113.696,-3958.199,85.026,100,True,90.365531
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-077F7C54FB04,CAND-E3FBD935777392,P2,PORT-077F7C54FB04,444.454229,38895.052,87.511941,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.5181043679999999,0.65,2.5,P2,지연·부분헤지,False,30104.0,2037,9270.0,89.88553,39950.004,39950.004,50274.152,444.454229,89.88553,142.859437,68785.251,63494.481,73818.629,23544.477,5495.554,204.783,-0.0,113.114351,23.228821,101.789502,11.903972,0.0,0.0,0.0,0.0,0.0,444.454229,50274.152,11.885142,21.267299,12726.782,1740.073,10436.534,43588.493,84.993,-23544.477,-5060.361,-22.033,100,True,70.906036
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-077F7C54FB04,CAND-A6713428AA1463,P1,PORT-077F7C54FB04,444.454229,44242.217,99.542796,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.5181043679999999,0.65,2.5,P1,지연·현물조달,False,30104.0,2037,9270.0,102.044267,45354.006,45354.006,56117.808,444.454229,102.044267,138.299284,64306.698,61467.702,72231.503,16113.696,2948.666,109.67,0.0,126.262288,24.218021,108.431868,6.387601,0.0,0.0,0.0,0.0,0.0,444.454229,56117.808,13.266621,23.739321,13363.562,1740.073,9788.217,39413.315,0.0,-16113.696,-2712.59,-124.875,100,True,92.701248
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-077F7C54FB04,CAND-A6713428AA1463,P1,PORT-077F7C54FB04,444.454229,40216.743,90.48568,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.5181043679999999,0.65,2.5,P1,지연·현물조달,False,30104.0,2037,9270.0,93.315895,41474.644,41474.644,53471.414,444.454229,93.315895,146.289802,68815.64,65019.121,77015.891,23544.477,4010.176,213.657,0.0,120.308032,26.992138,101.857875,8.54198,0.0,0.0,0.0,0.0,0.0,444.454229,53471.414,12.640996,22.619826,13796.102,1740.073,10655.394,42656.22,0.0,-23544.477,-3871.49,42.823,100,True,74.336401
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-0E469489028A,CAND-2F5D03A613EDBE,P1,PORT-0E469489028A,261.543846,2124.876,8.124359,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.2589598719999999,0.65,0.7399999999999999,P1,지연·현물조달,False,15097.0,2035,5768.0,9.343019,2443.609,2443.609,3927.261,261.543846,9.343019,45.620559,12660.256,11931.776,13415.428,9488.167,711.392,-17.089,0.0,15.015689,5.67267,12.128327,2.785308,0.0,0.0,0.0,0.0,0.0,261.543846,3927.261,0.92843,1.661336,5632.382,901.658,6167.879,0.0,0.0,-9488.167,-769.83,-0.314,100,True,0.0
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-0E469489028A,CAND-2F5D03A613EDBE,P1,PORT-0E469489028A,261.543846,-1733.653,-6.628536,False,False,2035,19.084092670000008,-19.084092670000008,True,True,True,True,,0.0,0.0,0.0,2,3,0.2589598719999999,0.65,0.7399999999999999,P1,지연·현물조달,False,15097.0,2035,5768.0,-5.355377,-1400.666,-1400.666,203.237,261.543846,-5.355377,47.441305,13384.353,12407.981,14011.884,13808.647,949.847,-26.524,0.0,0.777065,6.132441,-1.622267,3.73311,0.0,0.0,0.0,0.0,0.0,261.543846,203.237,0.048046,0.085974,5248.49,901.658,7215.708,0.0,0.0,-13808.647,-941.125,-16.75,100,True,-24.334871
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-41705C04BF44,CAND-63781C106D5099,P1,PORT-41705C04BF44,234.011233,2160.761,9.233578,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.2589598719999999,0.65,0.7399999999999999,P1,지연·현물조달,False,15097.0,2037,5768.0,10.234145,2394.905,2394.905,3768.899,234.011233,10.234145,46.450767,11499.477,10870.001,12243.996,8475.096,684.924,55.449,0.0,16.105633,5.871488,12.924083,2.689938,0.0,0.0,0.0,0.0,0.0,234.011233,3768.899,0.890993,1.594344,4920.569,847.521,5702.458,0.0,0.0,-8475.096,-647.849,47.302,100,True,0.891126
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-41705C04BF44,CAND-63781C106D5099,P1,PORT-41705C04BF44,234.011233,-1300.659,-5.558105,False,False,2035,19.079746585000006,-19.079746585000006,True,True,True,True,,0.0,0.0,0.0,2,3,0.2589598719999999,0.65,0.7399999999999999,P1,지연·현물조달,False,15097.0,2037,5768.0,-4.572284,-1069.966,-1069.966,423.884,234.011233,-4.572284,48.086095,12134.645,11252.686,12746.536,12322.652,914.33,32.372,-0.0,1.811381,6.383665,-0.803412,3.768872,0.0,0.0,0.0,0.0,0.0,234.011233,423.884,0.100209,0.179314,4920.569,847.521,6342.781,0.0,0.0,-12322.652,-864.963,6.778,100,True,-23.551778
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-DE64C6FAC717,CAND-455C0CE17360E6,P1,PORT-DE64C6FAC717,184.421263,1943.402,10.537843,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.25895987200000004,0.65,0.7399999999999999,P1,지연·현물조달,False,15748.0,2037,5768.0,10.63976,1962.198,1962.198,3601.93,184.421263,10.63976,46.762005,9209.494,8623.908,10263.64,6661.71,618.135,32.549,-0.0,19.530993,8.891233,13.815024,3.175264,0.0,0.0,0.0,0.0,0.0,184.421263,3601.93,0.85152,1.523712,4752.884,715.17,3743.087,0.0,0.0,-6661.71,-594.559,7.326,100,True,1.296741
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-DE64C6FAC717,CAND-455C0CE17360E6,P1,PORT-DE64C6FAC717,184.421263,-928.666,-5.035569,False,False,2030,16.324744844999994,-16.324744844999994,True,True,True,True,,0.0,0.0,0.0,2,3,0.25895987200000004,0.65,0.7399999999999999,P1,지연·현물조달,False,15748.0,2037,5768.0,-4.955365,-913.875,-913.875,858.903,184.421263,-4.955365,48.254928,9714.536,8899.235,10672.012,9813.109,825.233,9.931,-0.0,4.657287,9.612652,-0.534502,4.420863,0.0,0.0,0.0,0.0,0.0,184.421263,858.903,0.20305,0.363339,4752.884,715.17,4223.483,0.0,0.0,-9813.109,-794.053,1.75,100,True,-23.934859
